expid_x,peakid,death,deathclass,deathdate,deathhgtm,deathtype,hired
CHOY04122,CHOY,False,No death,1900-01-01,0,No death,True
CHOY04116,CHOY,False,No death,1900-01-01,0,No death,False
CHOY04119,CHOY,False,No death,1900-01-01,0,No death,False
DHA104101,DHA1,False,No death,1900-01-01,0,No death,False
DHA104102,DHA1,False,No death,1900-01-01,0,No death,False
DHA104103,DHA1,False,No death,1900-01-01,0,No death,False
DHA104103,DHA1,False,No death,1900-01-01,0,No death,True
DHA104104,DHA1,False,No death,1900-01-01,0,No death,False
DHA104104,DHA1,True,Death enroute BC,2004-05-19,4700,Fall,False
EVER04122,EVER,False,No death,1900-01-01,0,No death,False
EVER04123,EVER,False,No death,1900-01-01,0,No death,False
EVER04123,EVER,False,No death,1900-01-01,0,No death,True
EVER04102,EVER,False,No death,1900-01-01,0,No death,False
EVER04102,EVER,False,No death,1900-01-01,0,No death,True
EVER04103,EVER,False,No death,1900-01-01,0,No death,False
EVER04103,EVER,False,No death,1900-01-01,0,No death,True
EVER04104,EVER,False,No death,1900-01-01,0,No death,False
EVER04104,EVER,False,No death,1900-01-01,0,No death,True
EVER04105,EVER,False,No death,1900-01-01,0,No death,False
EVER04105,EVER,False,No death,1900-01-01,0,No death,True
EVER04106,EVER,False,No death,1900-01-01,0,No death,False
EVER04106,EVER,False,No death,1900-01-01,0,No death,True
EVER04107,EVER,False,No death,1900-01-01,0,No death,False
EVER04107,EVER,True,Descending from summit bid,2004-05-20,8600,Exhaustion,False
EVER04107,EVER,False,No death,1900-01-01,0,No death,True
EVER04108,EVER,False,No death,1900-01-01,0,No death,False
EVER04109,EVER,True,Ascending in summit bid,2004-05-23,8700,Disappearance (unexplained),False
EVER04110,EVER,False,No death,1900-01-01,0,No death,False
EVER04110,EVER,False,No death,1900-01-01,0,No death,True
EVER04111,EVER,False,No death,1900-01-01,0,No death,False
EVER04112,EVER,False,No death,1900-01-01,0,No death,False
EVER04113,EVER,False,No death,1900-01-01,0,No death,False
EVER04114,EVER,False,No death,1900-01-01,0,No death,False
EVER04114,EVER,False,No death,1900-01-01,0,No death,True
EVER04115,EVER,False,No death,1900-01-01,0,No death,False
EVER04115,EVER,False,No death,1900-01-01,0,No death,True
EVER04116,EVER,False,No death,1900-01-01,0,No death,False
EVER04117,EVER,False,No death,1900-01-01,0,No death,False
EVER04118,EVER,False,No death,1900-01-01,0,No death,False
EVER04118,EVER,False,No death,1900-01-01,0,No death,True
EVER04119,EVER,False,No death,1900-01-01,0,No death,False
EVER04120,EVER,False,No death,1900-01-01,0,No death,False
EVER04121,EVER,False,No death,1900-01-01,0,No death,False
EVER04121,EVER,False,No death,1900-01-01,0,No death,True
EVER04124,EVER,False,No death,1900-01-01,0,No death,False
EVER04124,EVER,False,No death,1900-01-01,0,No death,True
EVER04125,EVER,False,No death,1900-01-01,0,No death,False
EVER04127,EVER,False,No death,1900-01-01,0,No death,False
EVER04128,EVER,False,No death,1900-01-01,0,No death,False
EVER04128,EVER,False,No death,1900-01-01,0,No death,True
EVER04129,EVER,False,No death,1900-01-01,0,No death,False
EVER04129,EVER,False,No death,1900-01-01,0,No death,True
EVER04130,EVER,False,No death,1900-01-01,0,No death,False
EVER04131,EVER,False,No death,1900-01-01,0,No death,False
EVER04131,EVER,True,Descending from summit bid,2004-05-20,8600,Fall,False
EVER04131,EVER,False,No death,1900-01-01,0,No death,True
EVER04132,EVER,False,No death,1900-01-01,0,No death,False
EVER04132,EVER,False,No death,1900-01-01,0,No death,True
EVER04133,EVER,False,No death,1900-01-01,0,No death,False
EVER04134,EVER,False,No death,1900-01-01,0,No death,False
EVER04134,EVER,False,No death,1900-01-01,0,No death,True
EVER04137,EVER,False,No death,1900-01-01,0,No death,False
EVER04140,EVER,False,No death,1900-01-01,0,No death,False
EVER04140,EVER,False,No death,1900-01-01,0,No death,True
EVER04141,EVER,False,No death,1900-01-01,0,No death,False
EVER04141,EVER,False,No death,1900-01-01,0,No death,True
EVER04142,EVER,False,No death,1900-01-01,0,No death,False
EVER04142,EVER,True,Ascending in summit bid,2004-05-18,8500,Exhaustion,False
EVER04142,EVER,True,Descending from summit bid,2004-05-18,8700,Exhaustion,False
EVER04142,EVER,True,Descending from summit bid,2004-05-18,8500,Exposure / frostbite,False
EVER04142,EVER,False,No death,1900-01-01,0,No death,True
EVER04143,EVER,False,No death,1900-01-01,0,No death,False
EVER04143,EVER,False,No death,1900-01-01,0,No death,True
EVER04144,EVER,False,No death,1900-01-01,0,No death,False
EVER04144,EVER,False,No death,1900-01-01,0,No death,True
EVER04145,EVER,False,No death,1900-01-01,0,No death,False
EVER04145,EVER,False,No death,1900-01-01,0,No death,True
EVER04146,EVER,False,No death,1900-01-01,0,No death,False
EVER04146,EVER,False,No death,1900-01-01,0,No death,True
EVER04147,EVER,False,No death,1900-01-01,0,No death,False
EVER04148,EVER,False,No death,1900-01-01,0,No death,False
EVER04148,EVER,False,No death,1900-01-01,0,No death,True
EVER04149,EVER,False,No death,1900-01-01,0,No death,False
EVER04149,EVER,False,No death,1900-01-01,0,No death,True
EVER04150,EVER,False,No death,1900-01-01,0,No death,False
EVER04150,EVER,False,No death,1900-01-01,0,No death,True
EVER04151,EVER,False,No death,1900-01-01,0,No death,False
EVER04151,EVER,False,No death,1900-01-01,0,No death,True
EVER04152,EVER,False,No death,1900-01-01,0,No death,False
EVER04152,EVER,False,No death,1900-01-01,0,No death,True
EVER04153,EVER,True,Descending from summit bid,2004-05-18,8500,Exhaustion,False
EVER04153,EVER,False,No death,1900-01-01,0,No death,False
